review_body,product_category
Grosse déception car la batterie ne se recharge plus au bout de 15 jours.,wireless
Etui très peu fiable. La partie supérieure gauche est fendue seulement 3 mois après l'achat. Il n'y a eu aucun choc pour autant et j'ai pris soin de l'étui. Maintenant c'est la partie supérieure droite qui fend! Je déconseille fortement ce produit qui semblait être de qualité premium.,electronics
"Ne fonctionne tout bonnement pas ! J'ai tenté de la démarrer puis la mécanique a du ce bloquer a l'intérieur le lanceur est bloqué. Pris contact avec le vendeur pour un retour proposé par celui-ci , mais j'attend encore un bon de retour et plus de nouvel de celui-ci. Ci ce message peux faire avancer les choses Cdt.",home_improvement
Se déconnecte tout le temps,home_improvement
Lecteur de mauvaise qualité ainsi que les casques Le 2 eme Lecteur n’a plus fonctionner au bout du 2 eme jour,other
Une livraison désastreuse. Le livreur appel 4 fois sans parler au téléphone et ne suis pas les recommandations de mise en sécurité du colis en cas d'absence. Il a simplement laissé le colis sur le bas de la porte.,pet_products
"très mauvais produit , qualité du son très mauvaise, quasi impossible de communiquer lors d'un appel audio. de plus les écouteurs ne tiennent pas dans les oreilles, pas assez fins Je ne recommande pas du tout",electronics
Déçu de la qualité du produit le cuir des anses Se déchire 😡😠 dommage si non il est très pratique,shoes
Casque beau Mais le micro pour parler Ne fonctionne pas Dommage pour mon fils Très déçu,electronics
Les 3/4 des touchent ne marche pas... 85 euro dans le vent.,musical_instruments
pas pratique du tout .,home
J ai acheté ce tel après 4 mois d utilisation j ai eu un problème réseau. Impossible d avoir du réseau. C est des produits défectueux.... De l arnaque,wireless
Article Non recu... remboursé par amazon,furniture
"Annonce contenant un lot de 4 , au final un seul lapin reçu donc je renvoie le colis. Dommage mais plus de 10 euros un seul lapin autant l'acheter en grande surface.",grocery
"Si je pouvais mettre 0 étoile, je le ferais, j'ai également beaucoup de mal à croire les commentaires, qui pour moi sont bidons, surtout n'achetez pas, GROSSE ARNAQUE !!!! Ne tiens pas du tout et il y a un rond pour l'empreinte que j'estime inutile et moche, qui n'est pas sur les photos !!!!!",wireless
machine en panne au bout d un mois. et impossible de se faire dépanner malgré mes relances a amazone,other
R envoyé car l article ne fonctionne pas mais je ne les r achèterais pas car ils sont gros et gêne pour le maintient dans l oreille,electronics
Non conforme au descriptif produit. Vendu en lot de 4 et 1 seul reçu,drugstore
"Le premier fonctionnait très bien, jusqu’a ce que je le casse ( de ma faute ), et que je me rende conte que les deux autres ne fonctionnaient pas. Et maintenant le remboursement n’est plus possible. Très déçu.",electronics
Téléphone qui marchait bien et qui était pratique jusqu'à ce que tout débloque sans raison : difficulté de se connecter à internet puis difficulté à le rallumer quand il s'éteint. Il est déjà rester plusieurs heures bloquées sur la page Wiko gamme changer puis se rallumait normalement. La ça fait près d'une semaine qu'il ne s'est pas rallumé. Et je l'ai acheté en Juin pour une promo ( je comprends pourquoi il l' était mnt..) ! Je pense que c'est de l'obsolescence programmée bête et méchante. produite à bas prix mais fort coût écologique et humain. Je suis dégoutée.,wireless
"Je ne suis vraiment pas satisfait de amazone - AMAZONE = VOLEUR. J'ai fait 3 achats le 1er Août 2018 depuis plus rien. Et à ma stupeur un prélèvement fut fait le 31/08/2018 de la somme de 49 euros, alors que je n'ai rien acheté sur votre site. C'est la 2ème fois que cela m'arrive (sur 2 commande passé chez vous) Maintenant je dis à tout le monde qu'il faut attention au site AMAZONE : CE SONT DES VOLEURS - NE JAMAIS COMMANDER SUR AMAZONE ET JE NE COMMANDERAIS PLUS JAMAIS CHEZ VOUS !",other
Crème épaisse à l'odeur discrète mais qui ne fait rien de plus que n'importe quelle crème hydratante bien moins chère. Aucune efficacité thérapeutique. Très décevante.,beauty
Non; le verre trempé couvre l'écran certes mais il n'adhère pas aux bords du téléphone comme ce dernier est un peu courbé.. Description non conforme à la réalité.. Vachement décu!,wireless
Ne fonctionne absolument pas. Lors de ma commande l article est arrivé avec une sortie audio défectueuse. Ils m en ont envoyé un deuxième qui ne capte aucun son. Bref article qui ne tient pas ses promesses. J aurais mis 0 étoiles si possible. Obligé de dire que j allais saisir amazon sinon ils refusaient de me rembourser.,drugstore
"après avoir entendu beaucoup de commentaires, j'ai décidé de l'acheter.je suis impatient d'y être.mais quand je l'ai reçu, j'ai trouvé que la poussette section était très précaire et instable.l'enfant était très précaire et n'a pas osé utiliser à nouveau.",baby_product
ce produit manque dans mon colis comment puis-je le récupérer il me faudra en commander un autre ??????????,sports
Après 1mois d'attente sans avoir aucun suivi j'attendais avec impatience mon traducteur le jour venu rien j'envoie donc un message et la on me réponds que des ennuis de douane font que l'appareil leur a été retourné. Cette société me propose donc de demander le remboursement ce que je trouve inadmissible j'ai besoin de l'appareil et devrait donc refaire une demande. C'est un mépris du client et du fourrage de g.....,home_improvement
Arnaque. Produit jamais reçu Obligé de mettre une étoile pour commenter,sports
Boite reçue sans raspberry pi... le livreur ou le préparateur a dû se servir..,pc
Nous sommes le 10 juin et toujours pas reçu donc difficile d’évaluer ce produit !,wireless
"Ce produit promet que vos placards et tiroirs restent fermés mais ce n'est pas le cas. Le système aimanté n'assure pas son job. Ca s'ouvre tout seul et cela, bébé le comprend vite. Par contre pas de problème... Une fois collé c'est fini... Ca ne bouge plus sauf si vous voulez arracher un peu du revêtement de votre placard... Je ne recommande pas ce produit du tout.",baby_product
"Très déçu par la qualité du produit, le « noir » part très vite, je l’ai depuis trois mois et il a l'aspect d’un couteau de plusieurs années... il est quand même lourd et solide. Franchement on dirait beaucoup plus une contrefaçon... Du coup je l’ai remplacé par un couteau Deejo...",home
Jamais reçu personne ne me répond ou me rembourse,home
colis vide apres la poste ou et passer commande ya rien dans colis,home
"Oui il est simple et joli. Pas cher, enfin, si on ne rajoute pas les frais d'envoi. En proportion, grrrr. Mais surtout, il n'y en a qu'un seul alors que 2 sur toutes les photos. Attention à vous !!! Au moins, maintenant, vous savez.",home
"Les deux housses que je viens d acheter sont parties a la poubelle, fuite au niveau de l'attache porte manteau. J'ai pris la marque compactor en esperant un produit de qualité, la qualité n'y est pas . A deconseiller.",home
"Par 2 fois j'ai commandé 2 feux stop, 2 fois j'ai reçu 1 feu anti-brouillard... je serais donc bien en peine de qualifier cet article !",automotive
reçu en mauvais état et renvoyer aussitôt,luggage
Toujours pas reçu alors que je l’ai commandé le 18 décembre !!! Inadmissible ! Et avec la livraison en un jour ouvré!!,sports
"Une véritable arnaque quand on voit le prix du livre et qu’in Se rencontre que ce n’est qu’un CHAPITRE ... il en est ainsi 10eme tome et aucune avancée, aucun dénouement, il vous tiens en haleine comme une série des feux de l’amour",digital_ebook_purchase
Après plus de deux mois d'attente je n'est tjrs pas reçu mon article je recommande pas du tout et le vendeur qui ne réponds pas à éviter,beauty
Grosse arnaque c'est pas le vrai il tien meme pas sur la peau ... je l'ai deja acheter auparavant en France et il tenais celui la c'est made Espagne bref,kitchen
2 cables sur le lot sont défectueux,electronics
"J'avais commandé le FILM ""Le démon de midi"". J'ai reçu le DVD de la pièce de théâtre jouée également par Michèle Bernier. Cela ne m'intéressait pas. Evidemment je ne suis pas satisfaite DU TOUT.",other
"J'ai acheté un autre modèle parce que ce produit est devenu inutilisable, après quelques semaines d'utilisation, d'un point de vue esthétique. le plastique du produit se raye très facilement.",wireless
Dans le coffret il manque les 4 booster et la carte gx mon fils est très déçu....,toy
Nom beaucoup trop compliqué à monter et mauvaise qualité j espère que le rendu sera correcte et ne fera pas trop pacotille car sur votre photo il rend bien en le commandant j imaginait un système identique à un mobile,home
"Très beau et très complet malheureusement ne fonctionnait pas à deux reprise, mais échanger, rembourser et geste commercial sans aucun problème vous pouvez donc tenter votre chance c'était peut être juste un problème de série et donc pas de chance pour moi. En tout cas le fournisseur très agréable et très réactif ! merci",electronics
J'ai bien réceptionné mais le produit n'a jamais fonctionné. Défectueux dès sa réception. Je l'ai branché mais aucun contact manifestement.,personal_care_appliances
Je ne recommande absolument pas. Il est arrivé cassé. J'attends toujours le remboursement!!!!! Je crois que certains vendeurs de foutent du monde!!!,home
commande ridicule on se retrouve avec un petit sache de 1 cm carré c est vraiment lamentable ça frise l arnaque ça na frise pas...c est de l arnaque,lawn_and_garden
Bébé n'a pas aimé le gout (moi non plus d'ailleurs).,grocery
Mini mini la photo est trompeuse par contre la lame coupé très bien,sports
Je ne sais pas si le produit est correct car même si le jour de la livraison il était dans la commune voisine je n'ai jamais éte livré encore une fois,other
Très déçu sur la photos on vous montre un bon morceau d'un mur je pensé que sa faisait la grandeur d'une porte bin non que 6 carreaux,home
pas de la bonne dimension ...,wireless
"Les miroirs sont extrêmement petits, rayés et tachés, complètement inutilisables ! Je regrette vraiment cet achat qui ne me servira à rien... dommage d'avoir jeté l'emballage, je l'aurai retourné !",furniture
Cabossée et pas jolie dans la journée!,home
ce produit ne m'a jamais été livrer après 45 jours je n'ai plus d'illusion je me suis belle et bien fait arnaquer,automotive
Tout est dans le titre je l'ai montée quelque heures ensuite il était déjà a plat ... qualité médiocre,sports
Les trous du flash et des boutons de volumes ne sont pas aligné,wireless
"Jolie boite, mais impossible à mettre les faux cils même avec la pince. Dommage!!",toy
"La chaîne est jolie, mais pas de très bonne qualité, elle a cassé au bout de 2 jours.",jewelry
Le téléphone ne fonction.pas merci me contacter,wireless
Très très déçu j ai mis l étuis et à peine 2h après tout se décolle au niveau de la jointure donc une chance sur deux au moment d ouvrir le téléphone que celui tombe lol !!! Je ne renouvelerai pas cet achat c dommage !!,apparel
"Peinture qui s'écaille dès le montage, bois qui casse au serrage des vis, principe de maintiens de la place forme pas assez sécurisant pour moi et pas assez solide. Au bout de 3 mois le pas de vis dans le quel la vis viens se visser, s'est défait du bois donc plus aucun maintiens, le panneau de barreau s'est défait au prix je pensais quand même avoir quelque chose de plus sûre et solide sachant qu'un enfant grandis dedans... Et de meilleur qualité",baby_product
